 12592, 11592,  4595,   4884 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12538, 11526,  4618,   4901 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12551, 11546,  4615,   4899 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12506, 11503,  4619,   4901 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12440, 11416,  4628,   4911 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12486, 11488,  4623,   4905 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12534, 11513,  4618,   4902 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12523, 11497,  4622,   4902 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12467, 11442,  4626,   4909 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12576, 11558,  4618,   4898 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12630, 11609,  4612,   4896 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12589, 11591,  4613,   4893 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12541, 11520,  4619,   4904 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12517, 11498,  4621,   4899 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12537, 11538,  4619,   4898 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12650, 11633,  4611,   4891 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12611, 11587,  4613,   4891 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12623, 11613,  4612,   4893 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12808, 11793,  4589,   4867 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12656, 11652,  4605,   4879 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12648, 11630,  4611,   4892 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12574, 11580,  4615,   4893 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12617, 11568,  4620,   4898 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12618, 11625,  4610,   4888 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12608, 11587,  4610,   4890 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
 12580, 11546,  4609,   4885 ,29.00 ,44.00 ,LB-R--01PAD-9-2 ,16 ,34
